RETURN_VERSION,RETURN_TIMESTAMP,TAX_PERIOD_BEGIN,TAX_PERIOD_END,TAX_YEAR,EIN_XML,ORGANIZATION_NAME,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE,ZIP_CODE,MISSION,FORMATION_YEAR,WEBSITE,TOTAL_EMPLOYEES,TOTAL_VOLUNTEERS,CONTRIBUTIONS_GRANTS,PROGRAM_SERVICE_REVENUE,INVESTMENT_INCOME,OTHER_REVENUE,TOTAL_REVENUE,GRANTS_PAID,SALARIES_COMPENSATION_BENEFITS,TOTAL_EXPENSES,TOTAL_ASSETS_BOY,TOTAL_ASSETS_EOY,TOTAL_LIABILITIES_BOY,TOTAL_LIABILITIES_EOY,NET_ASSETS_BOY,NET_ASSETS_EOY,FILING_YEAR,OBJECT_ID,XML_FILENAME,ARCHIVE_FILENAME,XML_LOCAL_PATH,OPERATING_SURPLUS,ASSET_CHANGE,NET_ASSET_CHANGE,TAX_YEAR_ANALYSIS,PERIOD_DAYS,SHORT_PERIOD_FLAG,LONG_PERIOD_FLAG,COMPARABLE_FULL_YEAR,NEGATIVE_LIABILITIES_FLAG,NEGATIVE_NET_ASSETS_FLAG,ZERO_ASSETS_FLAG,PERIOD_LENGTH_DEVIATION,OPERATING_MARGIN,CONTRIBUTION_REVENUE_SHARE,PROGRAM_SERVICE_REVENUE_SHARE,LIABILITIES_TO_ASSETS,DATA_QUALITY_FLAG_COUNT
2020v4.2,2022-05-10T18:25:42-05:00,2020-07-01,2021-06-30,2020,911050325,OVERLAKE HOSPITAL FOUNDATION,1035 116TH AVENUE NE,,BELLEVUE,WA,98004,"THE PURPOSE OF OVERLAKE HOSPITAL FOUNDATION IS TO ADVANCE AND IMPROVE MEDICAL AND HEALTH CARE EXCELLENCE BY PROVIDING FUNDRAISING AND OTHER SUPPORT TO OVERLAKE HOSPITAL MEDICAL CENTER FOR NEW FACILITIES, MODERN EQUIPMENT AND COMPREHENSIVE SERVICES AND PROGRAMS.",1978.0,WWW.OVERLAKEHOSPITAL.ORG/WAYS-TO-GIVE,13,19.0,13227580,0,533798,-90102,13671276,12957251,1408216,14823365,24564686.0,26396715,561199.0,617464,24003487.0,25779251,2022,202241309349304989,202241309349304989_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202241309349304989_public.xml,-1152089,1832029.0,1775764.0,2021,365,False,False,True,False,False,False,0,-0.08427077326213003,0.9675453849370023,0.0,0.02339169855036886,0
2021v4.2,2023-05-12T14:53:49-05:00,2021-07-01,2022-06-30,2021,911050325,OVERLAKE HOSPITAL FOUNDATION,1035 116TH AVENUE NE,,BELLEVUE,WA,98004,"THE PURPOSE OF OVERLAKE HOSPITAL FOUNDATION IS TO ADVANCE AND IMPROVE MEDICAL AND HEALTH CARE EXCELLENCE BY PROVIDING FUNDRAISING AND OTHER SUPPORT TO OVERLAKE HOSPITAL MEDICAL CENTER FOR NEW FACILITIES, MODERN EQUIPMENT AND COMPREHENSIVE SERVICES AND PROGRAMS.",1978.0,WWW.OVERLAKEHOSPITAL.ORG/WAYS-TO-GIVE,13,18.0,10648760,0,1242399,-224445,11666714,9141355,1533937,11061059,26396715.0,23723897,617464.0,557219,25779251.0,23166678,2023,202301329349307585,202301329349307585_public.xml,2023_TEOS_XML_05A.zip,data/raw/form990_xml/2023/202301329349307585_public.xml,605655,-2672818.0,-2612573.0,2022,365,False,False,True,False,False,False,0,0.0519130750955239,0.9127471539972609,0.0,0.023487667308621344,0
2022v5.0,2024-05-10T13:32:31-05:00,2022-07-01,2023-06-30,2022,911050325,OVERLAKE HOSPITAL FOUNDATION,1035 116TH AVENUE NE,,BELLEVUE,WA,98004,"THE PURPOSE OF OVERLAKE HOSPITAL FOUNDATION IS TO ADVANCE AND IMPROVE MEDICAL AND HEALTH CARE EXCELLENCE BY PROVIDING FUNDRAISING AND OTHER SUPPORT TO OVERLAKE HOSPITAL MEDICAL CENTER FOR NEW FACILITIES, MODERN EQUIPMENT AND COMPREHENSIVE SERVICES AND PROGRAMS.",1978.0,WWW.OVERLAKEHOSPITAL.ORG/WAYS-TO-GIVE,14,32.0,18222629,0,1214546,-251344,19185831,18300709,1659089,20226365,23723897.0,22492373,557219.0,315694,23166678.0,22176679,2024,202401319349302530,202401319349302530_public.xml,2024_TEOS_XML_05A.zip,data/raw/form990_xml/2024/202401319349302530_public.xml,-1040534,-1231524.0,-989999.0,2023,365,False,False,True,False,False,False,0,-0.05423450253470908,0.9497961803166097,0.0,0.014035602201688546,0
2020v4.2,2022-05-05T19:20:20-05:00,2020-07-01,2021-06-30,2020,911078809,CHILDREN'S THERAPY CENTER,10811 SE KENT KANGLEY RD,,KENT,WA,98030,"TO MAXIMIZE THE POTENTIAL OF CHILDREN WITH SPECIAL NEEDS BY PROVIDING INDIVIDUALIZED, FAMILY CENTERED INTERVENTION SERVICES.",1979.0,WWW.CTCKIDS.ORG,179,60.0,916328,12040789,15861,232686,13205664,0,11430780,12992928,22560840.0,22066543,4226510.0,3361034,18334330.0,18705509,2022,202211259349303071,202211259349303071_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202211259349303071_public.xml,212736,-494297.0,371179.0,2021,365,False,False,True,False,False,False,0,0.016109451217295852,0.06938901368382537,0.9117897441582642,0.15231357263346595,0
2021v4.2,2023-05-11T18:36:13-05:00,2021-07-01,2022-06-30,2021,911078809,CHILDREN'S THERAPY CENTER,10811 SE KENT KANGLEY RD,,KENT,WA,98030,"TO MAXIMIZE THE POTENTIAL OF CHILDREN WITH SPECIAL NEEDS BY PROVIDING INDIVIDUALIZED, FAMILY CENTERED INTERVENTION SERVICES.",1979.0,WWW.CTCKIDS.ORG,231,48.0,592166,13454630,8818,245072,14300686,0,12090042,14242937,22066543.0,22563473,3361034.0,3826300,18705509.0,18737173,2023,202341319349307804,202341319349307804_public.xml,2023_TEOS_XML_05A.zip,data/raw/form990_xml/2023/202341319349307804_public.xml,57749,496930.0,31664.0,2022,365,False,False,True,False,False,False,0,0.004038197887849576,0.04140822335376079,0.9408380828723881,0.16957939054860924,0
2022v5.0,2024-05-15T19:13:54-04:00,2022-07-01,2023-06-30,2022,911078809,CHILDREN'S THERAPY CENTER,10811 SE KENT KANGLEY RD,,KENT,WA,98030,"TO MAXIMIZE THE POTENTIAL OF CHILDREN WITH SPECIAL NEEDS BY PROVIDING INDIVIDUALIZED, FAMILY CENTERED INTERVENTION SERVICES.",1979.0,WWW.CTCKIDS.ORG,231,94.0,814364,15022754,33208,140988,16011314,0,15713902,17890976,22563473.0,21323504,3826300.0,4425280,18737173.0,16898224,2024,202441369349317864,202441369349317864_public.xml,2024_TEOS_XML_05A.zip,data/raw/form990_xml/2024/202441369349317864_public.xml,-1879662,-1239969.0,-1838949.0,2023,365,False,False,True,False,False,False,0,-0.11739586145147113,0.050861784360733915,0.9382586588458636,0.207530619733042,0
2020v4.2,2022-08-15T20:03:22-05:00,2020-10-01,2021-09-30,2020,911088938,THE JOHN L LOCKE JR CHARITABLE TRUST,5204 NW SAMMAMISH ROAD,,ISSAQUAH,WA,98027,"TO MAKE CONTRIBUTIONS TO THE JOHN L. LOCKE, JR. CORONARY CARE CENTER OF THE SWEDISH HOSPITAL MEDICAL CENTER IN SEATTLE, WA AND/OR THE JOHN L. LOCKE, JR HEALTH SCIENCES COMPUTER CENTER OF THE UNIV. OF WASHINGTON SCH. OF MEDICINE; AND, IF CONTRIBUTIONS TO EITHER ARE NOT POSSIBLE, THEN TO ANY OTHER CHARITABLE ORGANIZATION TO THE EXTENT THAT IT IS INVOLVED IN THE CARE, TREATMENT AND DIAGNOSIS OF HEART DISEASE AND RESEARCH INTO THE SAME.",1979.0,,0,0.0,2000,0,1878836,0,1880836,1000000,0,1092026,22928340.0,23717150,0.0,0,22928340.0,23717150,2022,202212279349304776,202212279349304776_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202212279349304776_public.xml,788810,788810.0,788810.0,2021,365,False,False,True,False,False,False,0,0.41939329106843976,0.0010633569327681946,0.0,0.0,0
2021v4.2,2023-08-15T15:52:14-05:00,2021-10-01,2022-09-30,2021,911088938,THE JOHN L LOCKE JR CHARITABLE TRUST,5204 NW SAMMAMISH ROAD,,ISSAQUAH,WA,98027,"TO MAKE CONTRIBUTIONS TO THE JOHN L. LOCKE, JR. CORONARY CARE CENTER OF THE SWEDISH HOSPITAL MEDICAL CENTER IN SEATTLE, WA AND/OR THE JOHN L. LOCKE, JR HEALTH SCIENCES COMPUTER CENTER OF THE UNIV. OF WASHINGTON SCH. OF MEDICINE; AND, IF CONTRIBUTIONS TO EITHER ARE NOT POSSIBLE, THEN TO ANY OTHER CHARITABLE ORGANIZATION TO THE EXTENT THAT IT IS INVOLVED IN THE CARE, TREATMENT AND DIAGNOSIS OF HEART DISEASE AND RESEARCH INTO THE SAME.",1979.0,,0,0.0,0,0,1030410,0,1030410,1100000,0,1193755,23717150.0,23553805,0.0,0,23717150.0,23553805,2023,202332279349303793,202332279349303793_public.xml,2023_TEOS_XML_08A.zip,data/raw/form990_xml/2023/202332279349303793_public.xml,-163345,-163345.0,-163345.0,2022,365,False,False,True,False,False,False,0,-0.1585242767442086,0.0,0.0,0.0,0
2022v5.0,2024-08-07T15:28:08-05:00,2022-10-01,2023-09-30,2022,911088938,THE JOHN L LOCKE JR CHARITABLE TRUST,1567 HIGHLANDS DR NE 110-25,,ISSAQUAH,WA,98029,"TO MAKE CONTRIBUTIONS TO THE JOHN L. LOCKE, JR. CORONARY CARE CENTER OF THE SWEDISH HOSPITAL MEDICAL CENTER IN SEATTLE, WA AND/OR THE JOHN L. LOCKE, JR HEALTH SCIENCES COMPUTER CENTER OF THE UNIV. OF WASHINGTON SCH. OF MEDICINE; AND, IF CONTRIBUTIONS TO EITHER ARE NOT POSSIBLE, THEN TO ANY OTHER CHARITABLE ORGANIZATION TO THE EXTENT THAT IT IS INVOLVED IN THE CARE, TREATMENT AND DIAGNOSIS OF HEART DISEASE AND RESEARCH INTO THE SAME.",1979.0,,0,0.0,0,0,720996,0,720996,1000000,0,1090359,23553805.0,23184442,0.0,0,23553805.0,23184442,2024,202432209349301448,202432209349301448_public.xml,2024_TEOS_XML_08A.zip,data/raw/form990_xml/2024/202432209349301448_public.xml,-369363,-369363.0,-369363.0,2023,365,False,False,True,False,False,False,0,-0.512295491237122,0.0,0.0,0.0,0
2020v4.2,2022-08-22T13:32:28-05:00,2020-10-01,2021-09-30,2020,911192604,RAINIER FOOTHILLS WELLNESS FOUNDATION,PO BOX 905,,ENUMCLAW,WA,98022,"MOBILIZE THE COMMUNITY TO ADDRESS HUNGER, ACCESS TO HEALTHCARE, MENTAL HEALTH ANDSTUDENT SUPPORTS.",2019.0,RFWELLNESSFOUNDATION.ORG,9,150.0,181809,0,48,288491,470348,0,160275,363307,388184.0,549524,3140.0,57439,385044.0,492085,2022,202242349349301034,202242349349301034_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202242349349301034_public.xml,107041,161340.0,107041.0,2021,365,False,False,True,False,False,False,0,0.22757830372405113,0.38654145441247756,0.0,0.10452500709705127,0
2021v4.2,2023-02-15T23:26:01-05:00,2021-10-01,2022-09-30,2021,911192604,Rainier Foothills Wellness Foundation,PO Box 905,,Enumclaw,WA,98022,"To mobilize the community to address hunger, access to healthcare, mental health and student supports.",2014.0,www.rfwellnessfoundation.org,8,500.0,658957,0,115,0,659072,0,193391,549626,549524.0,676781,57439.0,6365,492085.0,670416,2023,202301039349300630,202301039349300630_public.xml,2023_TEOS_XML_04A.zip,data/raw/form990_xml/2023/202301039349300630_public.xml,109446,127257.0,178331.0,2022,365,False,False,True,False,False,False,0,0.1660607642260633,0.9998255122353855,0.0,0.00940481485148076,0
2022v5.0,2024-08-14T15:38:52-04:00,2022-10-01,2023-09-30,2022,911192604,RAINIER FOOTHILLS WELLNESS,PO BOX 905,,ENUMCLAW,WA,98022,"TO MOBILIZE THE COMMUNITY TO ADDRESS HUNGER, ACCESS TO HEALTHCARE, MENTAL HEALTH AND STUDENT SUPPORTS.",2014.0,WWW.RFWELLNESSFOUNDATION.ORG,7,626.0,591861,57946,7765,-12981,644591,0,215350,528570,676781.0,786734,6365.0,297,670416.0,786437,2024,202442279349302714,202442279349302714_public.xml,2024_TEOS_XML_08A.zip,data/raw/form990_xml/2024/202442279349302714_public.xml,116021,109953.0,116021.0,2023,365,False,False,True,False,False,False,0,0.17999165362221936,0.9181961895217278,0.08989576336002209,0.0003775100605795606,0
2020v4.2,2022-05-16T17:40:10-05:00,2020-07-01,2021-06-30,2020,911206800,BRAIN INJURY ASSOCIATION OF,PO BOX 3044,,SEATTLE,WA,981143044,"THE BRAIN INJURY ALLIANCE OF WASHINGTON IS DETERMINED THAT NO ONE WHO HAS SURVIVED A BRAIN INJURY OR BEEN AFFECTED BY ANOTHER PERSON'S INJURY SHOULD HAVE TO FACE THEIR CONDITION ALONE. OUR VISION IS A WORLD WHERE BRAIN INJURY IS PREVENTED, AND EVERY PERSON ALREADY AFFECTED BY ITS IMPACT BENEFITS FROM RESOURCES THAT MAXIMIZE HIS/HER QUALITY OF LIFE. OUR MISSION IS TO INCREASE PUBLIC AWARENESS, SUPPORT, AND HOPE FOR THOSE AFFECTED BY BRAIN INJURY THROUGH EDUCATION, ASSISTANCE, AND ADVOCACY.",1982.0,WWW.BIAWA.ORG,25,0.0,281551,928539,2403,49476,1261969,0,1035504,1395611,724725.0,712977,271665.0,393559,453060.0,319418,2022,202231369349314263,202231369349314263_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202231369349314263_public.xml,-133642,-11748.0,-133642.0,2021,365,False,False,True,False,False,False,0,-0.10589959024350043,0.223104529509045,0.7357859028232865,0.5519939633396309,0
2021v4.2,2023-05-15T11:33:23-05:00,2021-07-01,2022-06-30,2021,911206800,BRAIN INJURY ASSOCIATION OF,113 CHERRY ST PMB 40683,,SEATTLE,WA,981042205,"TO INCREASE PUBLIC AWARENESS, SUPPORT, AND HOPE FOR THOSE AFFECTED BY BRAIN INJURY THROUGH EDUCATION, ASSISTANCE, AND ADVOCACY.",1982.0,WWW.BIAWA.ORG,21,75.0,516473,698142,1021,116584,1332220,0,984125,1351873,712977.0,443117,393559.0,146472,319418.0,296645,2023,202311359349306186,202311359349306186_public.xml,2023_TEOS_XML_05A.zip,data/raw/form990_xml/2023/202311359349306186_public.xml,-19653,-269860.0,-22773.0,2022,365,False,False,True,False,False,False,0,-0.014752067976760595,0.38767846151536534,0.5240440768041315,0.3305492680262775,0
2022v5.0,2024-01-15T14:16:23-06:00,2022-07-01,2023-06-30,2022,911206800,BRAIN INJURY ASSOCIATION OF,113 CHERRY ST PMB 40683,,SEATTLE,WA,981042205,"TO INCREASE PUBLIC AWARENESS, SUPPORT, AND HOPE FOR THOSE AFFECTED BY BRAIN INJURY THROUGH EDUCATION, ASSISTANCE, AND ADVOCACY.",1982.0,WWW.BIAWA.ORG,19,75.0,451337,270844,451,-99192,623440,0,359275,607132,443117.0,361584,146472.0,47838,296645.0,313746,2024,202410169349300031,202410169349300031_public.xml,2024_TEOS_XML_01A.zip,data/raw/form990_xml/2024/202410169349300031_public.xml,16308,-81533.0,17101.0,2023,365,False,False,True,False,False,False,0,0.02615809059412293,0.72394616963942,0.43443474913383806,0.1323012080180539,0
2020v4.0,2022-08-11T17:33:10-05:00,2020-10-01,2021-09-30,2020,911252785,NORTHWEST REGIONAL PRIMARY CARE,200 WEST THOMAS STREET STE 330,,SEATTLE,WA,98119,SUPPORT COMMUNITY-BASED ORGANIZATIONS THAT PROVIDE HEALTH CARE TO UNDERSERVED COMMUNITIES.,1987.0,WWW.NWRPCA.ORG,20,18.0,2131017,646865,28098,93119,2899099,24468,1467800,2293157,1673182.0,2109476,544196.0,343950,1128986.0,1765526,2022,202242239349302569,202242239349302569_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202242239349302569_public.xml,605942,436294.0,636540.0,2021,365,False,False,True,False,False,False,0,0.20901045462745493,0.7350618243806093,0.22312621955993914,0.16304997070362498,0
2021v4.2,2023-02-14T16:41:27-06:00,2021-10-01,2022-09-30,2021,911252785,NORTHWEST REGIONAL PRIMARY CARE ASSOCIAT,200 WEST THOMAS STREET STE 330,,SEATTLE,WA,98119,SUPPORT COMMUNITY-BASED ORGANIZATIONS THAT PROVIDE HEALTH CARE TO UNDESERVED COMMUNITIES.,1987.0,WWW.NWRPCA.ORG,24,52.0,3163014,1031925,13908,29733,4238580,1113890,1673036,4046260,2109476.0,2762610,343950.0,934480,1765526.0,1828130,2023,202330459349301748,202330459349301748_public.xml,2023_TEOS_XML_02A.zip,data/raw/form990_xml/2023/202330459349301748_public.xml,192320,653134.0,62604.0,2022,365,False,False,True,False,False,False,0,0.04537368647046888,0.7462437891935507,0.2434600738926716,0.33825983399756027,0
2022v5.0,2024-03-18T14:36:11-05:00,2022-10-01,2023-09-30,2022,911252785,NORTHWEST REGIONAL PRIMARY CARE,200 WEST THOMAS STREET STE 330,,SEATTLE,WA,98119,SUPPORT COMMUNITY-BASED ORGANIZATIONS THAT PROVIDE HEALTH CARE TO UNDERSERVED COMMUNITIES.,1987.0,WWW.NWRPCA.ORG,25,48.0,2489988,1147565,26510,239218,3903281,645675,1698960,3941615,2762610.0,2566148,934480.0,743900,1828130.0,1822248,2024,202420789349300967,202420789349300967_public.xml,2024_TEOS_XML_03A.zip,data/raw/form990_xml/2024/202420789349300967_public.xml,-38334,-196462.0,-5882.0,2023,365,False,False,True,False,False,False,0,-0.009820968564651124,0.6379217893869286,0.29400009889116363,0.2898897491493086,0
2021v4.2,2022-10-13T10:20:36-05:00,2021-01-01,2021-12-31,2021,911275815,DOWNTOWN EMERGENCY SERVICE CENTER,515 THIRD AVENUE,,SEATTLE,WA,98104,"DESC HELPS PEOPLE WITH THE COMPLEX NEEDS OF HOMELESSNESS, SUBSTANCE USE DISORDERS, AND SERIOUS MENTAL ILLNESS ACHIEVE THEIR HIGHEST POTENTIAL FOR HEALTH AND WELL-BEING THROUGH COMPREHENSIVE SERVICES, TREATMENT, AND HOUSING.",1979.0,WWW.DESC.ORG,1077,425.0,54431094,7373561,212641,1370235,63387531,7207381,44636214,64698247,79174350.0,82577717,51148773.0,55828317,28025577.0,26749400,2022,202232869349301118,202232869349301118_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202232869349301118_public.xml,-1310716,3403367.0,-1276177.0,2021,365,False,False,True,False,False,False,0,-0.020677820690002898,0.8587034885457204,0.11632510185638877,0.676069998399205,0
2022v5.0,2023-09-14T18:54:05-05:00,2022-01-01,2022-12-31,2022,911275815,DOWNTOWN EMERGENCY SERVICE CENTER,515 THIRD AVENUE,,SEATTLE,WA,98104,"DESC HELPS PEOPLE WITH THE COMPLEX NEEDS OF HOMELESSNESS, SUBSTANCE USE DISORDERS, AND SERIOUS MENTAL ILLNESS ACHIEVE THEIR HIGHEST POTENTIAL FOR HEALTH AND WELL-BEING THROUGH COMPREHENSIVE SERVICES, TREATMENT, AND HOUSING.",1979.0,WWW.DESC.ORG,1135,227.0,65632921,8636178,250187,1388159,75907445,7542159,51691156,76540352,82577717.0,101884164,55828317.0,72407517,26749400.0,29476647,2023,202302579349302065,202302579349302065_public.xml,2023_TEOS_XML_09A.zip,data/raw/form990_xml/2023/202302579349302065_public.xml,-632907,19306447.0,2727247.0,2022,365,False,False,True,False,False,False,0,-0.00833787779314664,0.8646440543480287,0.11377247646788796,0.7106847046416359,0
2023v5.1,2024-09-13T11:52:51-05:00,2023-01-01,2023-12-31,2023,911275815,DOWNTOWN EMERGENCY SERVICE CENTER,515 THIRD AVENUE,,SEATTLE,WA,98104,"DESC HELPS PEOPLE WITH THE COMPLEX NEEDS OF HOMELESSNESS, SUBSTANCE USE DISORDERS, AND SERIOUS MENTAL ILLNESS ACHIEVE THEIR HIGHEST POTENTIAL FOR HEALTH AND WELL-BEING THROUGH COMPREHENSIVE SERVICES, TREATMENT, AND HOUSING.",1979.0,WWW.DESC.ORG,1277,392.0,82910653,7201321,733013,1348799,92193786,3552960,72820738,92063161,101884164.0,110724598,72407517.0,81087390,29476647.0,29637208,2024,202422579349301312,202422579349301312_public.xml,2024_TEOS_XML_09A.zip,data/raw/form990_xml/2024/202422579349301312_public.xml,130625,8840434.0,160561.0,2023,365,False,False,True,False,False,False,0,0.001416852541450028,0.899308474000623,0.07811069826332981,0.7323340203050455,0
2020v4.1,2022-05-16T14:12:13-04:00,2020-07-01,2021-06-30,2020,911307952,SEATTLE PSYCHOANALYTIC SOCIETY AND INSTITUTE,4020 EAST MADISON STREET STE 230,,Seattle,WA,98112,"Reflect and contribute to the evolving face of Twenty-First Century psychoanalysis in the analytic classroom, community and in society. We strive to provide psychoanalytic and psychotherapy training and community service that shape and we are shaped by an inclusive world view.",1985.0,WWW.SPSI.ORG,1,10.0,118864,100451,151,0,219466,0,70577,155705,84456.0,114050,36087.0,31675,48369.0,82375,2022,202231369349308343,202231369349308343_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202231369349308343_public.xml,63761,29594.0,34006.0,2021,365,False,False,True,False,False,False,0,0.29052791776402725,0.5416055334311465,0.45770643288709867,0.27772906619903553,0
2021v4.2,2023-03-20T14:30:09-04:00,2021-07-01,2022-06-30,2021,911307952,SEATTLE PSYCHOANALYTIC SOCIETY AND INSTITUTE,4020 EAST MADISON STREET STE 230,,Seattle,WA,98112,"Reflect and contribute to the evolving face of Twenty-First Century psychoanalysis in the analytic classroom, community and in society. We strive to provide psychoanalytic and psychotherapy training and community service that shape and we are shaped by an inclusive world view.",1985.0,WWW.SPSI.ORG,1,10.0,104587,72850,59,0,177496,0,81637,184712,118262.0,111615,31675.0,8480,86587.0,103135,2023,202340799349301059,202340799349301059_public.xml,2023_TEOS_XML_03A.zip,data/raw/form990_xml/2023/202340799349301059_public.xml,-7216,-6647.0,16548.0,2022,365,False,False,True,False,False,False,0,-0.0406544372830937,0.5892358137648173,0.4104317843782395,0.07597545132822649,0
2022v5.0,2024-04-25T15:11:45-04:00,2022-07-01,2023-06-30,2022,911307952,SEATTLE PSYCHOANALYTIC SOCIETY AND INSTITUTE,4020 EAST MADISON STREET STE 230,,Seattle,WA,98112,"Reflect and contribute to the evolving face of Twenty-First Century psychoanalysis in the analytic classroom, community and in society. We strive to provide psychoanalytic and psychotherapy training and community service that shape and we are shaped by an inclusive world view.",1985.0,WWW.SPSI.ORG,1,10.0,85715,80998,989,0,167702,0,87279,186429,114727.0,82221,1900.0,-751,112827.0,82972,2024,202411169349300236,202411169349300236_public.xml,2024_TEOS_XML_04A.zip,data/raw/form990_xml/2024/202411169349300236_public.xml,-18727,-32506.0,-29855.0,2023,365,False,False,True,True,False,False,0,-0.11166831641840884,0.5111149539063339,0.4829876805285566,-0.009133919558263703,1
2020v4.2,2022-07-12T13:56:45-05:00,2020-09-01,2021-08-31,2020,911329433,MAKE-A-WISH FOUNDATION OF ALASKA &,811 FIRST AVE NO 620,,SEATTLE,WA,98104,SEE SCHEDULE O.,1986.0,AKWA.WISH.ORG,38,507.0,7026481,-300,180399,-21266,7185314,1613150,2599686,5673378,5845786.0,7788779,822075.0,535825,5023711.0,7252954,2022,202211939349300531,202211939349300531_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202211939349300531_public.xml,1511936,1942993.0,2229243.0,2021,365,False,False,True,False,False,False,0,0.21042031009361595,0.9778947725875307,-4.175182879968781e-05,0.06879447985364587,0
2021v4.2,2023-07-11T13:32:25-05:00,2021-09-01,2022-08-31,2021,911329433,MAKE-A-WISH FOUNDATION OF ALASKA &,811 FIRST AVE 620,,SEATTLE,WA,98104,"TOGETHER, WE CREATE LIFE-CHANGING WISHES FOR CHILDREN WITH CRITICAL ILLNESSES.",1986.0,AKWA.WISH.ORG,39,368.0,7270902,6200,311220,-21495,7566827,2240064,2723378,6484094,7788779.0,7663230,535825.0,649210,7252954.0,7014020,2023,202331929349300143,202331929349300143_public.xml,2023_TEOS_XML_07A.zip,data/raw/form990_xml/2023/202331929349300143_public.xml,1082733,-125549.0,-238934.0,2022,365,False,False,True,False,False,False,0,0.14308943497717075,0.9608917978434025,0.0008193658980177557,0.08471754077588693,0
2022v5.0,2024-07-15T12:08:10-05:00,2022-09-01,2023-08-31,2022,911329433,MAKE-A-WISH FOUNDATION OF ALASKA &,811 FIRST AVE 620,,SEATTLE,WA,98104,"TOGETHER, WE CREATE LIFE-CHANGING WISHES FOR CHILDREN WITH CRITICAL ILLNESSES.",1986.0,AKWA.WISH.ORG,51,450.0,8064526,33500,111440,-41987,8167479,4189579,3297300,9147330,7663230.0,8200809,649210.0,2070276,7014020.0,6130533,2024,202441979349300989,202441979349300989_public.xml,2024_TEOS_XML_07A.zip,data/raw/form990_xml/2024/202441979349300989_public.xml,-979851,537579.0,-883487.0,2023,365,False,False,True,False,False,False,0,-0.11996982177731953,0.9873947640391851,0.004101632829420192,0.2524477767986061,0
2020v4.2,2022-05-16T11:58:32-05:00,2020-07-01,2021-06-30,2020,911336707,THE ASSOCIATION OF CHRMC AND UNIVERSITY,4500 SANDPOINT WAY NE NO 100,,SEATTLE,WA,98105,"TO ASSIST SEATTLE CHILDREN'S HOSPITAL (""SCH"") AND UNIVERSITY OF WASHINGTON SCHOOL OF MEDICINE (""UWSOM"") IN CARRYING OUT THEIR PEDIATRIC CARE, CHARITABLE, EDUCATIONAL, AND SCIENTIFIC MISSIONS.",1986.0,,844,12.0,239264,232185308,3288624,0,235713196,0,215179854,236724900,49629395.0,32190774,49567505.0,32128884,61890.0,61890,2022,202211369349307026,202211369349307026_public.xml,2022_TEOS_XML_01A.zip,data/raw/form990_xml/2022/202211369349307026_public.xml,-1011704,-17438621.0,0.0,2021,365,False,False,True,False,False,False,0,-0.004292097418254004,0.001015064086611426,0.9850331332319638,0.998077399443704,0
2021v4.2,2023-05-12T17:16:30-05:00,2021-07-01,2022-06-30,2021,911336707,THE ASSOCIATION OF CHRMC AND UNIVERSITY,4500 SANDPOINT WAY NE 100,,SEATTLE,WA,98105,"TO ASSIST SEATTLE CHILDREN'S HOSPITAL (""SCH"") AND UNIVERSITY OF WASHINGTON SCHOOL OF MEDICINE (""UWSOM"") IN CARRYING OUT THEIR PEDIATRIC CARE, CHARITABLE, EDUCATIONAL, AND SCIENTIFIC MISSIONS.",1986.0,,795,3.0,3530532,254450314,1192045,0,259172891,0,225420990,255947068,32190774.0,48500359,32128884.0,48438469,61890.0,61890,2023,202311329349309256,202311329349309256_public.xml,2023_TEOS_XML_05A.zip,data/raw/form990_xml/2023/202311329349309256_public.xml,3225823,16309585.0,0.0,2022,365,False,False,True,False,False,False,0,0.01244660653957053,0.01362230434818123,0.9817782755681804,0.9987239269713447,0
2022v5.0,2024-05-15T15:31:03-05:00,2022-07-01,2023-06-30,2022,911336707,THE ASSOCIATION OF CHRMC AND UNIVERSITY,4500 SANDPOINT WAY NE 100,,SEATTLE,WA,98105,"TO ASSIST SEATTLE CHILDREN'S HOSPITAL (""SCH"") AND UNIVERSITY OF WASHINGTON SCHOOL OF MEDICINE (""UWSOM"") IN CARRYING OUT THEIR PEDIATRIC CARE, CHARITABLE, EDUCATIONAL, AND SCIENTIFIC MISSIONS.",1986.0,,839,3.0,12143822,265796726,142346,0,278082894,0,249368764,278913735,48500359.0,50347356,48438469.0,50285466,61890.0,61890,2024,202401369349311345,202401369349311345_public.xml,2024_TEOS_XML_05A.zip,data/raw/form990_xml/2024/202401369349311345_public.xml,-830841,1846997.0,0.0,2023,365,False,False,True,False,False,False,0,-0.002987745805033229,0.04366979149749499,0.9558183251645821,0.9987707398179956,0
